order_id,order_date,product_id,quantity,unit_price,discount_pct,city,channel
O100443,2024-07-05 16:00,P007,3,79,0,Abha,web
O100444,2024-07-05 16:00,P007,2,79,0,Jeddah,web
O100445,2024-07-05 12:00,P007,1,79,0,Dammam,app
O100446,2024-07-05 14:00,P007,1,79,0,Jeddah,app
O100447,2024-07-05 11:00,P007,1,79,0,Madinah,app
O100448,2024-07-05 16:00,P007,2,79,0,Jeddah,app
O100449,2024-07-05 23:00,P007,2,79,10,Riyadh,app
O100450,2024-07-05 16:00,P008,1,89,0,Abha,app
O100451,2024-07-05 09:00,P008,1,89,0,Riyadh,app
O100452,2024-07-05 18:00,P008,1,89,0,Makkah,web
O100453,2024-07-05 14:00,P009,1,29,0,Jeddah,app
O100454,2024-07-05 19:00,P009,1,29,0,Riyadh,web
O100455,2024-07-05 16:00,P009,2,29,0,Jeddah,app
O100456,2024-07-05 13:00,P009,1,29,0,Makkah,app
O100457,2024-07-05 19:00,P009,2,29,0,Jeddah,web
O100458,2024-07-05 21:00,P009,1,29,0,Jeddah,app
O100459,2024-07-05 23:00,P009,3,29,0,Jeddah,web
O100460,2024-07-05 14:00,P009,1,29,0,Riyadh,app
O100461,2024-07-05 14:00,P009,1,29,0,Riyadh,app
O100462,2024-07-05 10:00,P009,1,29,0,Riyadh,app
O100463,2024-07-05 16:00,P009,1,29,0,Tabuk,app
O100464,2024-07-05 12:00,P009,2,29,10,Tabuk,web
O100465,2024-07-05 16:00,P009,2,29,0,Abha,web
O100466,2024-07-05 16:00,P009,4,29,0,Tabuk,web
O100467,2024-07-05 18:00,P010,1,119,0,Makkah,app
O100468,2024-07-05 15:00,P010,1,119,0,Riyadh,app
O100469,2024-07-05 23:00,P010,2,119,0,Makkah,app
O100470,2024-07-05 17:00,P010,1,119,0,Makkah,app
O100471,2024-07-05 08:00,P010,1,119,0,Riyadh,app
O100472,2024-07-05 13:00,P010,1,119,0,Riyadh,app
O100473,2024-07-05 22:00,P010,1,119,0,Abha,web
O100474,2024-07-05 14:00,P011,1,99,0,Tabuk,web
O100475,2024-07-05 13:00,P011,2,99,0,Jeddah,web
O100476,2024-07-05 14:00,P011,2,99,0,Makkah,web
O100477,2024-07-05 11:00,P011,3,99,0,Makkah,app
O100478,2024-07-05 06:00,P011,2,99,0,Riyadh,web
O100479,2024-07-05 12:00,P011,2,99,0,Riyadh,app
O100480,2024-07-05 04:00,P012,2,25,0,Madinah,web
O100481,2024-07-05 23:00,P012,2,25,0,Riyadh,app
O100482,2024-07-05 18:00,P012,1,25,0,Makkah,web
O100483,2024-07-05 11:00,P012,2,25,0,Jeddah,web
O100484,2024-07-05 07:00,P012,1,25,0,Dammam,web
O100485,2024-07-05 23:00,P012,1,25,0,Dammam,app
O100486,2024-07-05 17:00,P012,2,25,0,Riyadh,app
O100487,2024-07-05 16:00,P012,2,25,0,Riyadh,app
O100488,2024-07-05 17:00,P012,1,25,0,Jeddah,app
O100489,2024-07-05 16:00,P012,3,25,0,Abha,web
O100490,2024-07-05 16:00,P012,2,25,0,Madinah,app
O100491,2024-07-05 19:00,P013,1,69,0,Riyadh,app
O100492,2024-07-05 13:00,P013,1,69,0,Riyadh,app
O100493,2024-07-05 22:00,P013,1,69,0,Khobar,app
O100494,2024-07-05 17:00,P014,2,19,0,Riyadh,web
O100495,2024-07-05 18:00,P014,1,19,0,Abha,app
O100496,2024-07-05 23:00,P014,2,19,0,Riyadh,web
O100497,2024-07-05 14:00,P014,1,19,0,Tabuk,web
O100498,2024-07-05 16:00,P014,3,19,0,Makkah,web
O100499,2024-07-05 19:00,P014,2,19,0,Riyadh,web
O100500,2024-07-05 22:00,P014,2,19,0,Dammam,web
O100501,2024-07-05 23:00,P015,1,129,0,Riyadh,web
O100502,2024-07-05 14:00,P015,1,129,0,Tabuk,app
O100503,2024-07-05 15:00,P015,2,129,0,Madinah,app
O100504,2024-07-05 13:00,P016,1,99,10,Khobar,app
O100505,2024-07-05 22:00,P016,2,99,0,Riyadh,web
O100506,2024-07-05 21:00,P016,2,99,0,Riyadh,web
O100507,2024-07-05 14:00,P016,1,99,0,Riyadh,app
O100508,2024-07-05 22:00,P017,1,59,0,Makkah,app
O100509,2024-07-05 14:00,P017,3,59,0,Khobar,app
O100510,2024-07-05 20:00,P017,1,59,0,Riyadh,app
O100511,2024-07-05 22:00,P017,1,59,0,Madinah,app
O100512,2024-07-05 13:00,P017,1,59,0,Riyadh,app
O100513,2024-07-05 17:00,P017,2,59,0,Dammam,web
O100514,2024-07-05 11:00,P018,1,79,0,Jeddah,app
O100515,2024-07-05 16:00,P018,2,79,0,Madinah,app
O100516,2024-07-05 15:00,P018,1,79,0,Riyadh,app
O100517,2024-07-05 18:00,P018,2,79,0,Khobar,app
O100518,2024-07-05 14:00,P018,1,79,0,Jeddah,web
O100519,2024-07-05 13:00,P018,1,79,0,Riyadh,app
O100520,2024-07-05 14:00,P018,1,79,0,Abha,app
O100521,2024-07-05 11:00,P018,3,79,0,Dammam,web
O100522,2024-07-05 13:00,P019,2,45,0,Dammam,web
O100523,2024-07-05 13:00,P019,1,45,0,Jeddah,web
O100524,2024-07-05 17:00,P019,1,45,0,Tabuk,web
O100525,2024-07-05 16:00,P019,3,45,0,Makkah,app
O100526,2024-07-05 15:00,P019,2,45,0,Jeddah,web
O100527,2024-07-05 18:00,P019,2,45,0,Riyadh,web
O100528,2024-07-05 20:00,P019,2,45,0,Riyadh,app
O100529,2024-07-05 16:00,P020,3,22,0,Tabuk,app
O100530,2024-07-05 14:00,P020,1,22,0,Dammam,web
O100531,2024-07-05 19:00,P020,3,22,0,Dammam,web
O100532,2024-07-05 22:00,P020,1,22,0,Riyadh,web
O100533,2024-07-05 18:00,P020,1,22,0,Khobar,app
O100534,2024-07-05 22:00,P020,2,22,0,Jeddah,web
O100535,2024-07-05 18:00,P020,3,22,0,Riyadh,app
O100536,2024-07-05 17:00,P020,1,22,0,Riyadh,app
O100537,2024-07-05 18:00,P020,1,22,0,Riyadh,app
O100538,2024-07-05 21:00,P021,1,35,0,Jeddah,app
O100539,2024-07-05 20:00,P021,2,35,0,Makkah,web
O100540,2024-07-05 10:00,P021,1,35,0,Riyadh,web
O100541,2024-07-05 18:00,P021,2,35,0,Jeddah,app
O100542,2024-07-05 18:00,P021,1,35,0,Jeddah,app
O100543,2024-07-05 19:00,P022,2,49,0,Riyadh,app
O100544,2024-07-05 19:00,P022,1,49,0,Riyadh,web
O100545,2024-07-05 16:00,P022,2,49,10,Madinah,app
O100546,2024-07-05 15:00,P022,1,49,0,Makkah,web
O100547,2024-07-05 15:00,P024,2,85,0,Riyadh,web
O100548,2024-07-05 15:00,P024,1,85,0,Riyadh,app
O100549,2024-07-05 15:00,P024,2,85,0,Jeddah,web
O100550,2024-07-05 17:00,P024,1,85,0,Abha,app
O100551,2024-07-05 04:00,P024,2,85,0,Riyadh,web
O100552,2024-07-05 17:00,P024,2,85,0,Riyadh,app
O100553,2024-07-05 19:00,P024,1,85,0,Jeddah,app
O100554,2024-07-05 17:00,P024,1,85,0,Jeddah,app
O100555,2024-07-06 12:00,P001,3,45,0,Abha,web
O100556,2024-07-06 13:00,P001,2,45,0,Riyadh,web
O100557,2024-07-06 10:00,P001,2,45,0,Riyadh,web
O100558,2024-07-06 19:00,P002,1,15,0,Dammam,app
O100559,2024-07-06 18:00,P002,2,15,0,Dammam,app
O100560,2024-07-06 11:00,P002,2,15,0,Makkah,app
O100561,2024-07-06 19:00,P002,2,15,0,Jeddah,app
O100562,2024-07-06 07:00,P002,1,15,0,Riyadh,app
O100563,2024-07-06 17:00,P002,2,15,0,Khobar,app
O100564,2024-07-06 16:00,P002,2,15,0,Makkah,app
O100565,2024-07-06 18:00,P002,1,15,0,Riyadh,app
O100566,2024-07-06 23:00,P002,2,15,10,Abha,app
O100567,2024-07-06 14:00,P002,2,15,0,Madinah,app
O100568,2024-07-06 17:00,P002,2,15,0,Jeddah,app
O100569,2024-07-06 15:00,P002,1,15,0,Jeddah,web
O100570,2024-07-06 20:00,P002,1,15,0,Makkah,app
O100571,2024-07-06 18:00,P002,1,15,0,Riyadh,app
O100572,2024-07-06 10:00,P002,1,15,0,Jeddah,app
O100573,2024-07-06 23:00,P002,1,15,10,Khobar,app
O100574,2024-07-06 15:00,P002,2,15,0,Riyadh,app
O100575,2024-07-06 07:00,P002,1,15,0,Jeddah,app
O100576,2024-07-06 21:00,P002,1,15,0,Tabuk,app
O100577,2024-07-06 20:00,P002,2,15,0,Riyadh,app
O100578,2024-07-06 15:00,P003,2,39,0,Madinah,app
O100579,2024-07-06 23:00,P003,2,39,0,Madinah,web
O100580,2024-07-06 19:00,P003,2,39,0,Riyadh,web
O100581,2024-07-06 16:00,P003,4,39,0,Tabuk,app
O100582,2024-07-06 17:00,P003,1,39,0,Riyadh,app
O100583,2024-07-06 09:00,P003,1,39,0,Riyadh,web
O100584,2024-07-06 10:00,P003,2,39,0,Abha,app
O100585,2024-07-06 18:00,P003,2,39,0,Jeddah,app
O100586,2024-07-06 19:00,P004,3,59,0,Dammam,web
O100587,2024-07-06 21:00,P004,2,59,0,Jeddah,web
O100588,2024-07-06 13:00,P004,1,59,0,Riyadh,app
O100589,2024-07-06 23:00,P004,1,59,0,Khobar,web
O100590,2024-07-06 20:00,P004,1,59,0,Riyadh,web
O100591,2024-07-06 16:00,P004,1,59,0,Riyadh,web
O100592,2024-07-06 19:00,P004,2,59,0,Riyadh,app
O100593,2024-07-06 16:00,P004,1,59,0,Dammam,app
O100594,2024-07-06 13:00,P004,2,59,0,Khobar,app
O100595,2024-07-06 19:00,P004,1,59,0,Riyadh,app
O100596,2024-07-06 10:00,P005,1,189,0,Dammam,app
O100597,2024-07-06 23:00,P005,1,189,0,Dammam,app
O100598,2024-07-06 14:00,P005,1,189,0,Riyadh,app
O100599,2024-07-06 18:00,P006,1,149,0,Jeddah,app
O100600,2024-07-06 23:00,P006,2,149,0,Madinah,app
O100601,2024-07-06 20:00,P006,2,149,0,Abha,app
O100602,2024-07-06 11:00,P006,2,149,0,Jeddah,app
O100603,2024-07-06 18:00,P007,1,79,0,Jeddah,web
O100604,2024-07-06 17:00,P007,2,79,0,Riyadh,web
O100605,2024-07-06 09:00,P007,1,79,0,Madinah,app
O100606,2024-07-06 19:00,P007,1,79,0,Abha,web
O100607,2024-07-06 23:00,P007,3,79,0,Riyadh,web
O100608,2024-07-06 14:00,P007,2,79,0,Makkah,app
O100609,2024-07-06 18:00,P007,3,79,0,Khobar,app
O100610,2024-07-06 20:00,P007,1,79,0,Madinah,app
O100611,2024-07-06 13:00,P007,1,79,0,Riyadh,app
O100612,2024-07-06 16:00,P007,3,79,0,Jeddah,app
O100613,2024-07-06 15:00,P007,1,79,0,Riyadh,app
O100614,2024-07-06 19:00,P007,2,79,0,Jeddah,web
O100615,2024-07-06 13:00,P007,1,79,0,Riyadh,web
O100616,2024-07-06 17:00,P007,1,79,0,Abha,app
O100617,2024-07-06 18:00,P008,1,89,0,Riyadh,app
O100618,2024-07-06 17:00,P008,2,89,0,Jeddah,web
O100619,2024-07-06 14:00,P008,2,89,0,Jeddah,app
O100620,2024-07-06 20:00,P009,2,29,0,Makkah,app
O100621,2024-07-06 16:00,P009,2,29,0,Madinah,app
O100622,2024-07-06 20:00,P009,1,29,0,Riyadh,app
O100623,2024-07-06 21:00,P009,1,29,0,Khobar,app
O100624,2024-07-06 10:00,P009,2,29,0,Riyadh,app
O100625,2024-07-06 12:00,P009,1,29,0,Dammam,web
O100626,2024-07-06 08:00,P009,2,29,0,Riyadh,web
O100627,2024-07-06 15:00,P009,1,29,10,Riyadh,app
O100628,2024-07-06 19:00,P010,1,119,10,Tabuk,app
O100629,2024-07-06 15:00,P010,3,119,0,Makkah,app
O100630,2024-07-06 05:00,P010,1,119,0,Riyadh,app
O100631,2024-07-06 18:00,P010,1,119,0,Khobar,app
O100632,2024-07-06 18:00,P011,1,99,0,Jeddah,web
O100633,2024-07-06 16:00,P011,2,99,0,Riyadh,app
O100634,2024-07-06 16:00,P011,1,99,0,Abha,app
O100635,2024-07-06 18:00,P011,2,99,0,Jeddah,web
O100636,2024-07-06 23:00,P011,1,99,0,Riyadh,web
O100637,2024-07-06 10:00,P011,1,99,0,Riyadh,app
O100638,2024-07-06 17:00,P011,1,99,0,Riyadh,app
O100639,2024-07-06 11:00,P011,3,99,0,Riyadh,app
O100640,2024-07-06 23:00,P011,3,99,0,Jeddah,web
O100641,2024-07-06 14:00,P011,1,99,0,Jeddah,web
O100642,2024-07-06 11:00,P011,1,99,0,Riyadh,app
O100643,2024-07-06 23:00,P011,1,99,0,Riyadh,web
O100644,2024-07-06 12:00,P012,1,25,0,Riyadh,app
O100645,2024-07-06 14:00,P012,3,25,10,Jeddah,web
O100646,2024-07-06 15:00,P012,1,25,0,Riyadh,app
O100647,2024-07-06 12:00,P012,1,25,0,Jeddah,app
O100648,2024-07-06 11:00,P012,1,25,0,Jeddah,web
O100649,2024-07-06 17:00,P012,1,25,0,Riyadh,app
O100650,2024-07-06 20:00,P013,1,69,0,Madinah,web
O100651,2024-07-06 20:00,P013,1,69,0,Khobar,app
O100652,2024-07-06 22:00,P014,1,19,0,Jeddah,app
O100653,2024-07-06 16:00,P014,1,19,0,Abha,app
O100654,2024-07-06 17:00,P014,1,19,0,Makkah,app
O100655,2024-07-06 13:00,P014,2,19,0,Khobar,app
O100656,2024-07-06 15:00,P014,1,19,0,Khobar,app
O100657,2024-07-06 12:00,P014,2,19,0,Riyadh,app
O100658,2024-07-06 13:00,P014,1,19,0,Riyadh,app
O100659,2024-07-06 20:00,P014,2,19,0,Riyadh,app
O100660,2024-07-06 18:00,P015,2,129,0,Abha,app
O100661,2024-07-06 13:00,P015,2,129,0,Riyadh,app
O100662,2024-07-06 18:00,P015,2,129,0,Jeddah,app
O100663,2024-07-06 15:00,P015,2,129,0,Riyadh,app
O100664,2024-07-06 18:00,P015,2,129,0,Riyadh,app
O100665,2024-07-06 12:00,P016,2,99,0,Tabuk,app
O100666,2024-07-06 11:00,P016,2,99,0,Riyadh,app
O100667,2024-07-06 17:00,P016,1,99,0,Madinah,app
O100668,2024-07-06 17:00,P016,1,99,0,Riyadh,app
O100669,2024-07-06 16:00,P016,2,99,0,Jeddah,app
O100670,2024-07-06 21:00,P016,1,99,0,Riyadh,web
O100671,2024-07-06 18:00,P016,2,99,0,Riyadh,app
O100672,2024-07-06 19:00,P016,1,99,0,Riyadh,app
O100673,2024-07-06 14:00,P016,1,99,0,Jeddah,web
O100674,2024-07-06 23:00,P017,1,59,0,Tabuk,app
O100675,2024-07-06 15:00,P017,4,59,0,Dammam,app
O100676,2024-07-06 15:00,P017,3,59,0,Madinah,web
O100677,2024-07-06 15:00,P017,2,59,0,Khobar,web
O100678,2024-07-06 09:00,P018,1,79,0,Dammam,app
O100679,2024-07-06 06:00,P019,1,45,0,Dammam,app
O100680,2024-07-06 19:00,P019,2,45,0,Jeddah,web
O100681,2024-07-06 22:00,P019,2,45,0,Riyadh,app
O100682,2024-07-06 20:00,P019,1,45,0,Tabuk,app
O100683,2024-07-06 21:00,P019,1,45,0,Riyadh,web
O100684,2024-07-06 12:00,P020,2,22,0,Riyadh,app
O100685,2024-07-06 18:00,P020,2,22,0,Madinah,app
O100686,2024-07-06 23:00,P020,1,22,0,Riyadh,app
O100687,2024-07-06 18:00,P020,1,22,0,Jeddah,web
O100688,2024-07-06 23:00,P020,1,22,0,Riyadh,web
O100689,2024-07-06 19:00,P020,1,22,0,Tabuk,app
O100690,2024-07-06 07:00,P021,1,35,0,Riyadh,app
O100691,2024-07-06 23:00,P021,1,35,0,Riyadh,app
O100692,2024-07-06 13:00,P021,1,35,0,Tabuk,app
O100693,2024-07-06 12:00,P021,1,35,0,Dammam,app
O100694,2024-07-06 07:00,P021,1,35,0,Jeddah,app
O100695,2024-07-06 23:00,P021,1,35,0,Jeddah,web
O100696,2024-07-06 22:00,P021,1,35,0,Abha,app
O100697,2024-07-06 16:00,P021,1,35,0,Khobar,web
O100698,2024-07-06 19:00,P021,2,35,0,Khobar,app
O100699,2024-07-06 23:00,P021,2,35,0,Riyadh,web
O100700,2024-07-06 23:00,P021,1,35,0,Khobar,app
O100701,2024-07-06 12:00,P021,1,35,0,Jeddah,app
O100702,2024-07-06 17:00,P022,1,49,0,Riyadh,app
O100703,2024-07-06 13:00,P022,1,49,0,Madinah,app
O100704,2024-07-06 19:00,P024,2,85,0,Makkah,app
O100705,2024-07-06 22:00,P024,1,85,0,Riyadh,app
O100706,2024-07-06 14:00,P024,2,85,10,Jeddah,app
O100707,2024-07-07 12:00,P001,1,45,0,Riyadh,app
O100708,2024-07-07 20:00,P001,1,45,0,Jeddah,web
O100709,2024-07-07 05:00,P001,1,45,0,Abha,web
O100710,2024-07-07 15:00,P002,2,15,0,Khobar,app
O100711,2024-07-07 21:00,P002,1,15,0,Dammam,app
O100712,2024-07-07 18:00,P002,1,15,0,Jeddah,web
O100713,2024-07-07 17:00,P002,2,15,0,Madinah,app
O100714,2024-07-07 16:00,P002,1,15,0,Riyadh,web
O100715,2024-07-07 13:00,P002,2,15,0,Jeddah,web
O100716,2024-07-07 15:00,P002,1,15,0,Riyadh,app
O100717,2024-07-07 23:00,P002,2,15,0,Dammam,app
O100718,2024-07-07 13:00,P002,1,15,0,Riyadh,web
O100719,2024-07-07 18:00,P003,2,39,10,Makkah,app
O100720,2024-07-07 10:00,P003,1,39,0,Riyadh,app
O100721,2024-07-07 14:00,P003,1,39,0,Tabuk,web
O100722,2024-07-07 14:00,P003,1,39,0,Tabuk,web
O100723,2024-07-07 16:00,P003,2,39,0,Riyadh,app
O100724,2024-07-07 23:00,P003,2,39,0,Khobar,app
O100725,2024-07-07 14:00,P003,1,39,0,Riyadh,app
O100726,2024-07-07 09:00,P004,1,59,0,Riyadh,web
O100727,2024-07-07 12:00,P004,1,59,0,Khobar,app
O100728,2024-07-07 12:00,P004,1,59,0,Jeddah,web
O100729,2024-07-07 23:00,P004,1,59,0,Madinah,web
O100730,2024-07-07 20:00,P005,1,189,0,Riyadh,app
O100731,2024-07-07 18:00,P005,1,189,0,Madinah,app
O100732,2024-07-07 10:00,P005,2,189,0,Makkah,web
O100733,2024-07-07 19:00,P006,1,149,0,Khobar,web
O100734,2024-07-07 15:00,P006,1,149,0,Tabuk,app
O100735,2024-07-07 07:00,P006,1,149,0,Riyadh,app
O100736,2024-07-07 18:00,P006,1,149,0,Riyadh,app
O100737,2024-07-07 14:00,P007,2,79,10,Riyadh,app
O100738,2024-07-07 16:00,P007,1,79,0,Riyadh,app
O100739,2024-07-07 16:00,P007,2,79,0,Riyadh,app
O100740,2024-07-07 13:00,P007,2,79,0,Riyadh,app
O100741,2024-07-07 18:00,P008,2,89,0,Makkah,app
O100742,2024-07-07 12:00,P008,1,89,0,Riyadh,web
O100743,2024-07-07 13:00,P008,3,89,0,Jeddah,app
O100744,2024-07-07 07:00,P008,2,89,0,Makkah,app
O100745,2024-07-07 11:00,P008,1,89,0,Riyadh,app
O100746,2024-07-07 17:00,P009,1,29,0,Riyadh,app
O100747,2024-07-07 09:00,P009,2,29,0,Dammam,app
O100748,2024-07-07 16:00,P009,1,29,0,Riyadh,app
O100749,2024-07-07 17:00,P009,1,29,0,Riyadh,web
O100750,2024-07-07 23:00,P009,2,29,0,Riyadh,web
O100751,2024-07-07 18:00,P009,1,29,0,Tabuk,app
O100752,2024-07-07 22:00,P010,1,119,0,Abha,web
O100753,2024-07-07 13:00,P010,2,119,0,Abha,app
O100754,2024-07-07 19:00,P010,1,119,0,Khobar,web
O100755,2024-07-07 19:00,P010,2,119,0,Riyadh,web
O100756,2024-07-07 17:00,P010,1,119,0,Riyadh,web
O100757,2024-07-07 18:00,P011,2,99,0,Jeddah,app
O100758,2024-07-07 06:00,P011,2,99,0,Madinah,app
O100759,2024-07-07 17:00,P011,1,99,0,Jeddah,app
O100760,2024-07-07 20:00,P012,1,25,0,Dammam,app
O100761,2024-07-07 23:00,P012,2,25,0,Dammam,app
O100762,2024-07-07 16:00,P012,1,25,0,Riyadh,app
O100763,2024-07-07 15:00,P012,1,25,0,Riyadh,app
O100764,2024-07-07 14:00,P012,1,25,0,Jeddah,web
O100765,2024-07-07 19:00,P012,2,25,0,Riyadh,web
O100766,2024-07-07 23:00,P012,2,25,0,Madinah,web
O100767,2024-07-07 09:00,P013,1,69,0,Riyadh,web
O100768,2024-07-07 16:00,P014,3,19,0,Abha,app
O100769,2024-07-07 15:00,P014,1,19,0,Dammam,web
O100770,2024-07-07 17:00,P014,2,19,0,Riyadh,app
O100771,2024-07-07 12:00,P014,1,19,0,Riyadh,web
O100772,2024-07-07 23:00,P014,2,19,0,Abha,app
O100773,2024-07-07 13:00,P014,3,19,0,Madinah,web
O100774,2024-07-07 17:00,P014,2,19,0,Riyadh,app
O100775,2024-07-07 17:00,P015,1,129,0,Jeddah,web
O100776,2024-07-07 11:00,P015,1,129,0,Madinah,app
O100777,2024-07-07 17:00,P016,1,99,0,Dammam,app
O100778,2024-07-07 20:00,P016,2,99,0,Makkah,app
O100779,2024-07-07 19:00,P016,1,99,0,Madinah,app
O100780,2024-07-07 14:00,P016,2,99,0,Madinah,web
O100781,2024-07-07 17:00,P016,2,99,0,Riyadh,web
O100782,2024-07-07 18:00,P016,2,99,0,Jeddah,app
O100783,2024-07-07 15:00,P016,1,99,0,Riyadh,app
O100784,2024-07-07 16:00,P017,3,59,0,Riyadh,web
O100785,2024-07-07 16:00,P017,1,59,0,Madinah,app
O100786,2024-07-07 09:00,P017,1,59,0,Jeddah,app
O100787,2024-07-07 23:00,P017,1,59,0,Dammam,app
O100788,2024-07-07 23:00,P018,1,79,0,Dammam,web
O100789,2024-07-07 10:00,P018,2,79,0,Makkah,app
O100790,2024-07-07 15:00,P018,4,79,0,Jeddah,web
O100791,2024-07-07 09:00,P019,1,45,0,Dammam,app
O100792,2024-07-07 09:00,P019,1,45,0,Riyadh,app
O100793,2024-07-07 13:00,P019,1,45,0,Khobar,app
O100794,2024-07-07 15:00,P019,2,45,0,Jeddah,web
O100795,2024-07-07 21:00,P019,1,45,0,Jeddah,web
O100796,2024-07-07 14:00,P019,1,45,0,Madinah,app
O100797,2024-07-07 16:00,P019,2,45,0,Riyadh,app
O100798,2024-07-07 14:00,P020,2,22,10,Khobar,app
O100799,2024-07-07 22:00,P020,2,22,0,Riyadh,app
O100800,2024-07-07 13:00,P020,1,22,10,Riyadh,app
O100801,2024-07-07 22:00,P020,1,22,0,Riyadh,web
O100802,2024-07-07 19:00,P021,1,35,0,Dammam,app
O100803,2024-07-07 23:00,P021,1,35,0,Dammam,app
O100804,2024-07-07 14:00,P021,1,35,0,Abha,app
O100805,2024-07-07 12:00,P022,1,49,0,Abha,web
O100806,2024-07-07 17:00,P022,1,49,0,Jeddah,app
O100807,2024-07-07 21:00,P022,1,49,0,Jeddah,app
O100808,2024-07-07 15:00,P024,1,85,0,Makkah,app
O100809,2024-07-07 19:00,P024,1,85,0,Riyadh,app
O100810,2024-07-07 16:00,P024,1,85,0,Jeddah,app
O100811,2024-07-08 19:00,P001,1,45,0,Jeddah,app
O100812,2024-07-08 09:00,P001,1,45,0,Abha,app
O100813,2024-07-08 20:00,P001,1,45,0,Jeddah,web
O100814,2024-07-08 22:00,P001,4,45,0,Riyadh,app
O100815,2024-07-08 12:00,P001,1,45,0,Riyadh,app
O100816,2024-07-08 18:00,P001,1,45,0,Dammam,web
O100817,2024-07-08 14:00,P001,1,45,0,Riyadh,app
O100818,2024-07-08 23:00,P001,1,45,0,Riyadh,app
O100819,2024-07-08 13:00,P001,1,45,0,Jeddah,app
O100820,2024-07-08 17:00,P001,1,45,0,Jeddah,app
O100821,2024-07-08 18:00,P002,3,15,0,Madinah,web
O100822,2024-07-08 14:00,P002,1,15,10,Makkah,app
O100823,2024-07-08 13:00,P002,2,15,0,Riyadh,web
O100824,2024-07-08 10:00,P002,2,15,0,Riyadh,web
O100825,2024-07-08 20:00,P002,1,15,0,Dammam,app
O100826,2024-07-08 18:00,P002,3,15,0,Dammam,app
O100827,2024-07-08 12:00,P002,1,15,0,Riyadh,app
O100828,2024-07-08 10:00,P003,1,39,0,Abha,app
O100829,2024-07-08 12:00,P003,1,39,0,Khobar,app
O100830,2024-07-08 21:00,P003,2,39,0,Jeddah,app
O100831,2024-07-08 16:00,P003,2,39,0,Riyadh,app
O100832,2024-07-08 20:00,P003,1,39,0,Riyadh,web
O100833,2024-07-08 20:00,P003,1,39,0,Riyadh,app
O100834,2024-07-08 13:00,P003,3,39,0,Makkah,app
O100835,2024-07-08 17:00,P004,2,59,0,Riyadh,web
O100836,2024-07-08 15:00,P004,1,59,0,Makkah,app
O100837,2024-07-08 20:00,P004,1,59,0,Khobar,web
O100838,2024-07-08 07:00,P004,1,59,0,Dammam,app
O100839,2024-07-08 16:00,P004,1,59,0,Tabuk,app
O100840,2024-07-08 12:00,P005,1,189,0,Riyadh,web
O100841,2024-07-08 22:00,P005,1,189,0,Riyadh,app
O100842,2024-07-08 18:00,P005,1,189,0,Jeddah,app
O100843,2024-07-08 23:00,P006,1,149,0,Dammam,web
O100844,2024-07-08 21:00,P007,1,79,0,Khobar,app
O100845,2024-07-08 15:00,P007,1,79,0,Dammam,web
O100846,2024-07-08 20:00,P007,1,79,0,Riyadh,web
O100847,2024-07-08 23:00,P008,1,89,0,Khobar,app
O100848,2024-07-08 12:00,P008,1,89,0,Madinah,app
O100849,2024-07-08 15:00,P008,2,89,0,Riyadh,app
O100850,2024-07-08 17:00,P009,1,29,0,Jeddah,app
O100851,2024-07-08 23:00,P009,2,29,0,Jeddah,app
O100852,2024-07-08 13:00,P009,2,29,0,Madinah,app
O100853,2024-07-08 16:00,P009,1,29,10,Riyadh,web
O100854,2024-07-08 16:00,P010,2,119,0,Dammam,app
O100855,2024-07-08 23:00,P010,1,119,0,Dammam,app
O100856,2024-07-08 16:00,P010,2,119,0,Dammam,app
O100857,2024-07-08 18:00,P010,1,119,0,Jeddah,web
O100858,2024-07-08 12:00,P010,1,119,0,Jeddah,web
O100859,2024-07-08 18:00,P011,1,99,0,Dammam,app
O100860,2024-07-08 15:00,P011,1,99,0,Madinah,web
O100861,2024-07-08 18:00,P011,1,99,0,Makkah,app
O100862,2024-07-08 13:00,P011,2,99,0,Riyadh,app
O100863,2024-07-08 21:00,P011,2,99,0,Madinah,app
O100864,2024-07-08 16:00,P012,1,25,0,Tabuk,app
O100865,2024-07-08 21:00,P012,2,25,0,Riyadh,app
O100866,2024-07-08 18:00,P012,1,25,0,Makkah,web
O100867,2024-07-08 23:00,P012,2,25,0,Riyadh,app
O100868,2024-07-08 10:00,P012,2,25,0,Madinah,web
O100869,2024-07-08 19:00,P012,1,25,0,Dammam,app
O100870,2024-07-08 20:00,P012,3,25,0,Jeddah,web
O100871,2024-07-08 19:00,P012,1,25,0,Makkah,web
O100872,2024-07-08 15:00,P012,1,25,0,Madinah,app
O100873,2024-07-08 21:00,P012,1,25,0,Riyadh,app
O100874,2024-07-08 21:00,P012,1,25,0,Jeddah,web
O100875,2024-07-08 23:00,P012,3,25,0,Jeddah,app
O100876,2024-07-08 19:00,P012,2,25,0,Makkah,app
O100877,2024-07-08 20:00,P013,1,69,0,Khobar,web
O100878,2024-07-08 16:00,P013,3,69,0,Khobar,app
O100879,2024-07-08 18:00,P013,2,69,0,Khobar,app
O100880,2024-07-08 17:00,P013,1,69,0,Dammam,app
O100881,2024-07-08 19:00,P013,1,69,0,Riyadh,app
O100882,2024-07-08 21:00,P014,1,19,0,Riyadh,app
O100883,2024-07-08 17:00,P014,2,19,0,Riyadh,app
O100884,2024-07-08 14:00,P015,2,129,0,Jeddah,app
